TRI Incident Number,Subject Injury Level,Subject Injured,Age,Subject Race,Subject Gender,Force Against MOS,Subject Used Force
2022089962021,No Injury,N,,BLACK,MALE,Physical Force,Y
2022089962068,No Injury,N,,BLACK,MALE,Physical Force,Y
2022090962019,No Injury,N,,BLACK,MALE,Physical Force,Y
2022094962032,No Injury,N,,BLACK,MALE,Physical Force,Y
2022094962145,No Injury,N,,BLACK,MALE,Physical Force,Y
2022094962163,No Injury,N,,BLACK,MALE,Physical Force,Y
2022096962045,No Injury,N,,BLACK,MALE,Physical Force,Y
2022097962026,No Injury,N,,BLACK,MALE,Physical Force,Y
2022097962026,No Injury,N,,BLACK,MALE,Physical Force,Y
2022098962045,No Injury,N,,BLACK,MALE,Physical Force,Y
2022100962052,No Injury,N,,BLACK,MALE,Physical Force,Y
2022103962046,No Injury,N,,BLACK,MALE,Physical Force,Y
2022119962019,No Injury,N,,BLACK,MALE,Physical Force,Y
2022124962023,No Injury,N,,BLACK,MALE,Physical Force,Y
2022124962069,No Injury,N,,BLACK,MALE,Physical Force,Y
2022127962035,No Injury,N,,BLACK,MALE,Physical Force,Y
2022127962063,No Injury,N,,BLACK,MALE,Physical Force,Y
2022139962044,No Injury,N,,BLACK,MALE,Physical Force,Y
2022139962044,No Injury,N,,BLACK,MALE,Physical Force,Y
2022139962084,No Injury,N,,BLACK,MALE,Physical Force,Y
2022139962087,No Injury,N,,BLACK,MALE,Physical Force,Y
2020024962058,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020024962093,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020024962094,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020024962155,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020025962130,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020028962044,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020028962050,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020032962020,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020032962021,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020032962051,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020032962145,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020033962128,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020033962191,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020033962201,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020036962037,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020037962049,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020038962084,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020044962106,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020044962162,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020047962083,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020047962129,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020051962076,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020059962097,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020059962114,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020059962147,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020059962273,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020059962298,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020062962033,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020062962179,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020063962125,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020065962091,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020065962147,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020065962167,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020065962281,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020066962032,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020066962157,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020066962171,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020066962188,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020067962066,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020067962072,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020069962085,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020071962069,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020071962110,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020079962142,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020082962028,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020086962082,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020086962109,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020086962131,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020086962194,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020087962076,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020089962051,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020090962066,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020091962065,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020091962124,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020092962034,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020092962063,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020092962098,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020092962121,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020092962128,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020092962137,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020092962188,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020092962196,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020094962091,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020094962098,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020094962269,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020096962093,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020096962142,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020097962029,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020097962047,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020098962025,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020100962019,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020100962068,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020100962077,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020107962038,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020107962093,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020107962095,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020120962126,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020124962041,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020124962049,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020124962060,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020124962117,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020125962044,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020126962083,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020132962104,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020139962091,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020139962108,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020139962120,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021020962051,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021026962021,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021026962091,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021029962065,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021033962053,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021033962231,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021033962266,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021033962292,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021038962063,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021042962079,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021043962030,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021047962102,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021051962062,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021051962091,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021051962134,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021051962141,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021053962033,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021059962016,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021059962095,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021060962057,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021061962064,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021061962084,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021061962178,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021062962063,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021063962265,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021064962098,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021065962038,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021066962048,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021066962104,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021066962171,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021067962070,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021067962100,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021067962113,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021067962137,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021080962081,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021080962091,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021085962035,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021088962106,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021089962018,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021091962030,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021091962096,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021092962025,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021092962163,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021092962181,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021092962215,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021094962083,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021094962118,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021094962186,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021094962249,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021094962300,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021095962032,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021098962016,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021098962087,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021098962161,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021098962179,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021100962067,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021102962093,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021103962148,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021107962073,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021107962103,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021113962024,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021120962073,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021120962130,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021122962064,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021123962078,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021124962131,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021126962033,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021133962208,No Injury,N,27,BLACK,MALE,Physical Force,Y
2021133962219,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022024962071,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022025962045,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022028962024,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022029962044,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022029962053,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022032962019,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022032962074,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022033962022,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022033962122,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022037962031,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022037962034,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022037962071,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022038962023,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022044962044,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022044962108,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022051962072,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022051962073,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022052962051,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022059962122,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022061962018,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022061962036,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022061962117,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022065962194,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022066962023,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022066962044,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022066962056,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022066962059,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022067962024,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022068962041,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022069962047,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022071962089,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022088962078,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022089962044,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022090962015,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022092962033,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022096962019,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022096962041,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022097962038,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022098962017,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022100962027,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022100962028,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022103962121,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022103962124,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022107962027,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022120962040,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022121962044,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022121962047,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022122962088,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022122962128,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022124962036,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022124962047,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022132962017,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022132962054,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022132962079,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022139962052,No Injury,N,27,BLACK,MALE,Physical Force,Y
2022140962038,No Injury,N,27,BLACK,MALE,Physical Force,Y
2020020962037,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020020962075,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020020962126,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020024962048,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020025962085,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020026962036,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020026962078,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020029962052,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020029962074,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020032962064,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020032962097,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020032962116,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020033962078,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020033962100,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020043962043,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020045962047,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020047962132,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020049962042,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020059962195,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020059962288,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020059962334,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020061962064,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020062962187,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020063962233,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020063962268,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020063962282,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020065962218,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020066962036,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020066962078,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020066962093,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020066962104,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020066962183,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020068962077,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020079962061,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020079962098,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020080962090,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020082962069,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020086962052,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020086962148,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020086962200,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020092962056,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020092962233,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020094962037,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020094962237,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020096962099,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020096962120,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020096962149,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020097962087,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020098962083,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020098962086,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020098962108,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020098962163,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020102962063,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020102962065,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020103962099,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020109962051,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020109962110,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020119962031,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020120962083,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020120962092,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020121962100,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020122962092,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020122962174,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020122962211,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020124962046,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020124962097,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020126962031,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020132962015,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020133962015,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020134962022,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020140962049,No Injury,N,26,BLACK,MALE,Physical Force,Y
2020142962030,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021020962062,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021025962049,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021025962081,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021028962028,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021028962129,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021033962077,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021033962115,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021033962130,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021033962137,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021033962149,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021033962171,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021033962216,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021033962229,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021037962060,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021037962089,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021037962090,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021038962080,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021039962053,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021042962046,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021044962100,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021044962149,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021045962028,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021051962036,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021051962126,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021059962020,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021059962142,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021059962182,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021059962191,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021059962252,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021059962275,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021061962114,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021061962127,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021062962157,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021063962018,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021063962120,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021065962112,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021065962290,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021066962097,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021066962109,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021066962191,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021067962093,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021068962023,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021068962058,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021071962145,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021082962070,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021085962015,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021085962039,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021091962104,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021092962143,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021092962157,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021094962018,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021094962044,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021094962049,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021096962015,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021096962034,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021096962050,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021097962034,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021097962052,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021097962068,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021098962033,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021098962071,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021098962162,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021103962094,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021103962156,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021107962041,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021109962018,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021120962120,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021122962066,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021122962195,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021123962025,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021124962023,No Injury,N,26,BLACK,MALE,Physical Force,Y
2021125962081,No Injury,N,26,BLACK,MALE,Physical Force,Y
